Station: Lausanne-César-Roux
Urban, traffic
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
13.01.2022 03:00;33.2;20.8;0.20;24.8;17.2;22.7;-2.0;0.0;-4.9
13.01.2022 04:00;33.0;20.7;0.20;25.7;17.7;24.2;-2.2;;-4.7
13.01.2022 05:00;33.7;19.8;0.20;26.8;18.2;22.0;-2.3;0.0;-5.0
13.01.2022 06:00;29.5;25.0;0.20;26.3;18.3;32.2;-2.5;0.0;-4.8
13.01.2022 07:00;27.4;28.3;0.20;26.2;18.3;40.2;-2.7;0.0;-4.7
13.01.2022 08:00;16.2;40.9;0.30;25.2;17.4;57.2;-2.6;;-4.5
13.01.2022 09:00;3.1;61.5;0.40;26.7;17.6;139.2;-2.3;0.0;6.6
13.01.2022 10:00;10.6;55.1;0.40;27.8;17.7;105.9;-1.7;;103.3
13.01.2022 11:00;18.4;46.5;0.40;31.5;19.1;91.7;-0.8;0.0;252.2
13.01.2022 12:00;26.3;39.9;0.30;34.9;19.0;90.5;0.0;0.0;337.5
13.01.2022 13:00;28.5;38.1;0.40;40.0;20.8;81.0;0.4;0.0;376.3
13.01.2022 14:00;30.3;37.6;0.30;38.3;20.9;82.1;0.6;0.0;354.1
13.01.2022 15:00;30.3;37.2;0.40;37.9;21.0;76.5;0.8;0.0;285.2
13.01.2022 16:00;24.4;44.0;0.30;37.5;21.6;90.7;1.2;0.0;182.8
13.01.2022 17:00;21.8;46.0;0.40;36.9;21.5;80.0;1.0;0.0;35.1
13.01.2022 18:00;19.5;48.4;0.40;32.4;21.7;84.5;0.5;0.0;-4.0
13.01.2022 19:00;10.4;56.1;0.40;33.4;22.4;90.1;0.4;0.0;-5.5
13.01.2022 20:00;4.9;57.7;0.50;34.7;22.3;90.6;0.2;0.0;-5.1
13.01.2022 21:00;3.9;57.2;0.50;37.2;24.2;104.6;-0.2;0.0;-5.4
13.01.2022 22:00;4.9;54.2;0.60;38.2;25.1;100.1;-0.4;0.0;-5.7
13.01.2022 23:00;7.6;49.8;0.40;36.2;24.5;83.2;-0.7;0.0;-5.4
14.01.2022 00:00;7.3;48.2;0.40;36.5;24.3;81.2;-0.8;0.0;-5.5
14.01.2022 01:00;5.3;43.8;0.30;36.1;25.0;61.5;-1.3;;-5.7
14.01.2022 02:00;2.7;40.7;0.40;35.1;24.9;59.3;-1.8;0.0;-6.6
14.01.2022 03:00;4.3;37.5;0.30;36.3;25.8;50.5;-1.8;;-6.8
14.01.2022 04:00;4.8;37.7;0.30;37.7;26.7;50.1;-1.7;;-6.9
14.01.2022 05:00;4.5;37.6;0.30;36.3;25.9;54.2;-1.5;0.0;-6.4
14.01.2022 06:00;3.0;42.8;0.30;36.0;25.7;112.6;-1.5;;-6.2
14.01.2022 07:00;2.2;48.1;0.50;38.3;26.9;119.6;-1.6;0.0;-5.6
14.01.2022 08:00;1.5;57.4;0.60;37.2;26.5;194.7;-1.4;;-4.6
14.01.2022 09:00;6.6;49.9;0.50;38.8;27.0;142.0;-0.5;0.0;4.9
14.01.2022 10:00;12.9;41.2;0.40;40.8;28.3;83.2;-0.1;0.0;36.2
14.01.2022 11:00;16.5;40.7;0.30;39.0;27.1;87.2;0.1;0.0;80.5
14.01.2022 12:00;17.5;39.3;0.30;40.7;28.2;82.1;0.5;0.0;141.7
14.01.2022 13:00;18.1;40.5;0.40;44.3;29.9;87.9;1.5;0.0;318.5
14.01.2022 14:00;17.9;44.2;0.50;45.3;30.3;104.7;1.8;0.0;287.6
14.01.2022 15:00;17.2;44.8;0.40;46.5;30.5;91.2;2.6;0.0;287.8
14.01.2022 16:00;16.0;46.5;0.40;44.6;29.8;88.9;2.7;0.0;182.2
14.01.2022 17:00;11.1;53.1;0.40;44.5;29.9;99.5;2.1;0.0;36.4
14.01.2022 18:00;4.5;59.7;0.50;41.7;29.3;112.1;1.6;0.0;-4.1
14.01.2022 19:00;1.5;60.4;0.60;44.7;30.3;141.0;1.4;0.0;-5.4
14.01.2022 20:00;2.4;65.8;0.80;45.8;31.4;168.6;1.2;0.0;-6.3
14.01.2022 21:00;5.9;51.9;0.50;45.4;31.7;89.6;1.1;0.0;-6.0
14.01.2022 22:00;1.7;58.5;0.70;45.4;31.6;157.3;0.5;0.0;-6.3
14.01.2022 23:00;1.6;56.3;0.80;44.5;31.4;155.6;0.0;0.0;-6.6
15.01.2022 00:00;1.4;48.9;0.50;39.5;28.0;112.7;-0.2;0.0;-6.7
15.01.2022 01:00;2.1;50.8;0.50;39.1;28.2;100.6;0.0;0.0;-6.0
15.01.2022 02:00;2.7;48.0;0.40;38.2;27.3;83.4;0.1;0.0;-6.0
15.01.2022 03:00;1.8;45.9;0.40;38.7;27.9;94.1;0.1;0.0;-4.8
15.01.2022 04:00;4.0;41.4;0.30;39.0;28.0;64.4;0.2;0.0;-5.6
15.01.2022 05:00;3.7;41.8;0.40;39.9;29.1;69.2;-0.2;0.0;-5.4
15.01.2022 06:00;7.0;40.5;0.30;41.8;30.3;63.2;0.0;0.0;-5.6
15.01.2022 07:00;3.9;41.7;0.40;38.3;28.0;66.0;-0.4;0.0;-5.3
15.01.2022 08:00;3.9;47.1;0.40;38.9;28.2;101.5;0.0;0.0;-4.3
15.01.2022 09:00;4.0;47.1;0.40;44.3;32.0;80.9;-0.2;0.0;7.9
15.01.2022 10:00;6.6;45.4;0.40;41.0;29.5;98.6;0.1;0.0;67.8
15.01.2022 11:00;19.2;34.6;0.40;42.3;30.7;59.6;1.1;0.0;155.8
15.01.2022 12:00;18.1;39.3;0.40;44.4;31.6;80.4;1.6;0.0;147.4
15.01.2022 13:00;11.8;48.1;0.50;49.2;35.2;109.6;1.9;0.0;149.9
15.01.2022 14:00;15.2;48.5;0.40;50.7;35.2;105.6;2.1;0.0;169.7
15.01.2022 15:00;20.3;41.8;0.40;48.7;33.8;78.9;2.1;0.0;165.4
15.01.2022 16:00;20.7;42.0;0.40;46.9;32.9;75.9;2.1;0.0;116.3
15.01.2022 17:00;15.5;47.9;0.40;47.3;34.3;80.7;2.0;0.0;45.2
15.01.2022 18:00;9.5;55.0;0.40;48.1;35.3;85.7;1.6;0.0;-2.6
15.01.2022 19:00;14.1;47.5;0.40;47.9;35.1;69.4;1.3;0.0;-3.9
15.01.2022 20:00;18.3;41.6;0.40;46.7;33.9;56.6;1.0;0.0;-4.0
15.01.2022 21:00;13.4;43.1;0.40;48.6;35.4;52.7;0.9;0.0;-3.2
15.01.2022 22:00;16.8;40.0;0.40;48.8;35.4;51.3;1.0;0.0;-3.5
15.01.2022 23:00;19.5;35.3;0.30;45.4;33.2;43.7;1.0;0.0;-3.5
16.01.2022 00:00;21.5;35.4;0.30;44.4;32.5;53.7;1.2;0.0;-3.8
16.01.2022 01:00;16.8;37.9;0.40;53.8;37.3;53.2;1.2;0.0;-3.2
16.01.2022 02:00;19.6;35.3;0.30;53.0;36.7;56.4;0.7;0.0;-3.7
16.01.2022 03:00;18.1;31.2;0.30;52.9;37.8;39.5;0.3;0.0;-3.5
16.01.2022 04:00;13.1;32.9;0.30;50.2;35.9;40.0;-0.2;0.0;-3.1
16.01.2022 05:00;12.4;34.6;0.30;45.0;32.5;47.9;-0.1;0.0;-3.3
16.01.2022 06:00;12.8;35.8;0.30;46.9;33.6;50.8;0.2;0.0;-3.7
16.01.2022 07:00;18.2;32.3;0.30;43.8;31.2;40.2;0.3;0.0;-3.7
16.01.2022 08:00;11.3;37.0;0.30;42.8;30.4;47.0;0.2;0.0;-3.5
16.01.2022 09:00;10.1;42.5;0.40;41.4;29.4;68.6;0.0;0.0;3.5
16.01.2022 10:00;18.1;35.9;0.40;38.0;26.9;55.6;0.0;0.0;46.4
16.01.2022 11:00;27.6;28.6;0.30;35.0;24.6;42.5;0.7;0.0;125.9
16.01.2022 12:00;27.4;32.7;0.30;36.0;24.9;57.8;1.8;0.0;243.5
16.01.2022 13:00;25.7;35.3;0.40;37.7;24.7;68.9;2.5;0.0;353.3
16.01.2022 14:00;29.3;35.5;0.40;34.0;23.0;64.8;2.7;0.0;379.8
16.01.2022 15:00;26.6;39.0;0.40;35.2;23.5;77.2;3.5;0.0;318.6
16.01.2022 16:00;28.5;40.6;0.40;32.4;22.1;69.6;3.9;0.0;213.3
16.01.2022 17:00;24.1;46.1;0.40;30.1;20.6;66.4;4.0;0.0;40.4
16.01.2022 18:00;7.6;60.8;0.50;35.3;24.8;95.4;3.0;0.0;-3.7
16.01.2022 19:00;3.2;75.5;0.60;26.5;15.5;140.2;2.3;0.0;-6.3
16.01.2022 20:00;5.3;70.3;0.50;29.3;16.9;110.1;1.6;0.0;-6.0
16.01.2022 21:00;11.7;69.6;0.60;27.8;14.0;134.8;2.1;0.0;-5.6
16.01.2022 22:00;8.6;57.3;0.50;34.1;21.7;84.4;1.8;0.0;-6.4
16.01.2022 23:00;12.1;55.6;0.40;23.0;14.4;75.2;0.8;0.0;-5.9
17.01.2022 00:00;23.2;40.0;0.30;26.5;17.7;49.5;1.7;0.0;-4.9
17.01.2022 01:00;38.5;29.1;0.20;22.9;14.9;32.0;1.6;0.0;-4.4
17.01.2022 02:00;44.0;26.8;0.20;10.5;6.6;30.0;1.6;0.0;-5.1
17.01.2022 03:00;33.8;26.1;0.20;13.9;9.1;28.6;0.7;0.0;-6.6
17.01.2022 04:00;31.5;25.8;0.20;10.4;6.7;28.6;-0.1;0.0;-6.6
17.01.2022 05:00;24.4;36.4;0.20;10.2;6.2;45.3;-0.2;0.0;-6.3
17.01.2022 06:00;13.3;52.1;0.30;13.5;8.4;95.9;0.7;0.0;-6.0
17.01.2022 07:00;8.1;63.5;0.50;20.7;13.3;138.2;0.6;0.0;-6.1
17.01.2022 08:00;9.1;63.8;0.50;21.5;13.9;126.5;0.7;0.0;-4.8
17.01.2022 09:00;7.8;67.8;0.50;22.2;13.9;156.4;0.7;0.0;4.2
17.01.2022 10:00;13.4;60.3;0.40;27.5;13.7;138.7;1.3;0.0;108.1
17.01.2022 11:00;18.1;54.7;0.40;27.4;16.1;110.3;2.7;0.0;265.1
17.01.2022 12:00;22.1;49.2;0.40;29.6;16.7;83.7;3.9;0.0;353.6
17.01.2022 13:00;35.4;35.1;0.30;30.5;15.5;60.4;4.3;0.0;391.7
17.01.2022 14:00;30.8;43.9;0.30;30.1;15.8;77.1;5.1;0.0;383.0
17.01.2022 15:00;31.2;47.7;0.30;31.1;14.3;89.9;5.7;0.0;319.4
17.01.2022 16:00;21.1;59.5;0.40;29.7;13.9;96.8;6.5;0.0;211.3
17.01.2022 17:00;17.9;65.2;0.40;30.6;13.0;103.6;5.5;0.0;39.4
17.01.2022 18:00;13.5;68.8;0.40;28.8;13.6;103.7;4.9;0.0;-2.6
17.01.2022 19:00;19.4;60.0;0.40;20.2;10.7;88.5;4.7;0.0;-5.3
17.01.2022 20:00;48.1;25.1;0.20;12.4;6.6;32.4;4.3;0.0;-4.3
17.01.2022 21:00;60.3;13.0;0.20;8.2;4.7;14.6;4.0;0.0;-3.2
17.01.2022 22:00;64.3;9.9;0.10;5.0;2.8;11.2;3.8;0.0;-3.0
17.01.2022 23:00;57.1;15.9;0.20;7.2;4.4;20.5;3.5;0.0;-3.5
18.01.2022 00:00;50.4;20.0;0.20;8.5;5.3;26.3;3.1;0.0;-4.2
18.01.2022 01:00;55.3;15.8;0.20;8.8;5.5;19.3;3.0;0.0;-4.1
18.01.2022 02:00;56.4;11.3;0.20;9.6;6.3;12.1;2.9;0.0;-5.0
18.01.2022 03:00;54.5;13.1;0.20;8.5;5.8;14.5;2.5;0.0;-4.7
18.01.2022 04:00;56.0;8.6;0.20;9.4;6.3;8.9;2.1;0.0;-3.8
18.01.2022 05:00;52.8;9.5;0.20;11.2;7.6;10.1;1.5;0.0;-4.0
18.01.2022 06:00;49.7;11.8;0.20;11.5;7.8;14.0;1.4;0.0;-3.8
18.01.2022 07:00;45.7;15.8;0.20;11.7;8.2;20.5;1.3;0.0;-3.6
18.01.2022 08:00;43.5;19.3;0.20;12.7;8.7;24.4;1.5;0.0;-2.9
18.01.2022 09:00;23.5;47.9;0.40;15.6;9.8;86.5;1.8;0.0;8.1
18.01.2022 10:00;38.4;29.5;0.20;15.3;9.6;45.3;2.2;0.0;112.9
18.01.2022 11:00;37.8;34.2;0.20;17.3;10.0;57.8;3.3;0.0;268.5
18.01.2022 12:00;32.5;39.7;0.30;21.1;11.3;73.4;4.1;0.0;354.9
18.01.2022 13:00;34.7;37.3;0.40;26.9;12.8;72.2;4.3;0.0;435.2
18.01.2022 14:00;37.7;34.7;0.30;33.0;13.2;61.1;4.7;0.0;415.0
18.01.2022 15:00;37.0;42.9;0.30;31.8;13.4;78.5;5.0;0.0;314.3
18.01.2022 16:00;43.2;28.1;0.20;24.1;12.3;42.3;5.5;0.0;223.5
18.01.2022 17:00;34.1;32.6;0.30;22.8;11.8;41.8;4.8;0.0;26.4
18.01.2022 18:00;28.3;35.6;0.30;16.7;10.4;43.0;3.8;0.0;-2.6
18.01.2022 19:00;21.8;42.6;0.30;16.8;10.8;62.5;3.1;0.0;-5.3
18.01.2022 20:00;19.7;46.2;0.40;18.4;12.0;66.6;2.8;0.0;-5.9
18.01.2022 21:00;16.6;42.1;0.30;19.1;13.0;53.9;2.3;0.0;-5.7
18.01.2022 22:00;23.6;32.7;0.30;22.0;14.8;40.6;1.8;0.0;-5.3
18.01.2022 23:00;32.2;22.8;0.20;23.6;15.8;25.4;1.7;0.0;-2.7
19.01.2022 00:00;32.8;21.1;0.20;25.5;17.1;23.2;2.1;0.0;-2.2
19.01.2022 01:00;27.7;24.4;0.20;26.7;18.5;27.2;2.4;0.0;-3.0
19.01.2022 02:00;31.5;22.7;0.20;28.0;19.6;27.4;2.6;0.0;-4.2
19.01.2022 03:00;34.2;18.6;0.20;29.6;20.4;19.4;2.4;0.0;-4.6
19.01.2022 04:00;33.2;19.5;0.20;29.4;20.8;21.0;2.2;0.0;-4.0
19.01.2022 05:00;30.8;20.4;0.20;29.7;20.9;21.7;1.9;0.0;-3.9
19.01.2022 06:00;26.2;25.7;0.20;29.2;20.4;34.0;1.8;0.0;-4.0
19.01.2022 07:00;20.8;33.9;0.30;29.1;20.3;53.8;1.9;0.0;-4.0
19.01.2022 08:00;18.1;39.6;0.40;29.9;20.1;71.0;1.7;0.0;-3.1
19.01.2022 09:00;16.7;42.7;0.40;31.1;20.7;79.7;1.8;0.0;6.3
19.01.2022 10:00;19.1;42.9;0.30;32.0;20.5;84.5;2.1;0.0;34.8
19.01.2022 11:00;21.8;44.5;0.30;35.1;21.9;102.6;2.4;0.0;151.2
19.01.2022 12:00;28.8;36.1;0.30;36.7;22.3;70.8;3.3;0.0;317.8
19.01.2022 13:00;39.2;31.0;0.30;34.1;20.8;48.0;4.0;0.0;320.8
19.01.2022 14:00;34.9;43.4;0.30;38.8;20.8;71.8;4.4;0.0;145.9
19.01.2022 15:00;33.6;51.8;0.40;38.9;19.3;95.7;5.4;0.0;110.7
19.01.2022 16:00;46.1;45.5;0.30;30.9;13.6;72.7;6.3;0.0;38.3
19.01.2022 17:00;45.9;41.7;0.30;25.5;10.7;65.3;5.9;0.0;9.6
19.01.2022 18:00;45.5;37.3;0.40;21.4;9.3;55.8;5.3;0.0;-1.1
19.01.2022 19:00;45.1;34.2;0.30;23.7;11.8;52.9;4.5;0.0;-2.0
19.01.2022 20:00;46.4;30.2;0.30;20.9;10.7;50.7;4.0;0.0;-1.9
19.01.2022 21:00;50.6;19.5;0.20;16.0;8.0;29.2;3.6;0.0;-1.0
19.01.2022 22:00;47.8;20.5;0.30;13.1;6.9;30.7;3.5;0.0;-1.2
19.01.2022 23:00;49.3;17.9;0.20;9.3;4.5;25.8;3.6;0.0;-2.0
20.01.2022 00:00;46.8;15.8;0.20;8.9;4.8;19.3;3.3;0.0;-2.2
20.01.2022 01:00;49.3;12.5;0.20;7.9;4.2;13.9;2.8;0.0;-2.8
20.01.2022 02:00;52.2;9.6;0.20;5.2;2.7;10.8;2.7;0.0;-4.3
20.01.2022 03:00;51.8;9.2;0.20;3.8;2.2;9.7;2.7;0.0;-4.3
20.01.2022 04:00;51.6;9.1;0.20;3.8;2.3;9.5;2.7;0.0;-4.0
20.01.2022 05:00;47.8;14.0;0.20;5.5;3.0;16.7;2.8;0.0;-4.7
20.01.2022 06:00;38.3;22.8;0.20;6.8;3.6;43.0;2.9;0.0;-4.5
20.01.2022 07:00;34.4;29.6;0.30;9.6;3.5;50.0;2.8;0.0;-3.5
20.01.2022 08:00;24.7;45.2;0.30;14.7;4.3;96.1;3.0;0.0;-4.2
20.01.2022 09:00;23.6;46.0;0.30;16.4;4.4;87.0;3.0;0.0;7.4
20.01.2022 10:00;32.9;37.0;0.20;12.6;3.9;62.8;3.1;0.0;68.6
20.01.2022 11:00;33.9;34.8;0.20;15.2;4.5;63.3;3.6;0.0;81.4
20.01.2022 12:00;33.1;30.9;0.20;15.1;4.5;43.8;4.4;0.0;156.6
20.01.2022 13:00;41.6;22.5;0.20;11.2;3.1;35.1;4.9;0.0;204.8
20.01.2022 14:00;35.6;33.9;0.30;17.7;5.6;66.6;4.6;0.0;160.5
20.01.2022 15:00;55.5;16.5;0.20;9.0;3.0;23.1;5.3;0.0;160.8
20.01.2022 16:00;57.2;19.5;0.20;11.4;3.2;25.1;4.8;0.0;73.6
20.01.2022 17:00;55.9;21.8;0.20;10.0;2.7;26.8;4.4;0.0;30.2
20.01.2022 18:00;53.7;24.8;0.20;8.9;2.6;31.4;3.7;0.0;-0.7
20.01.2022 19:00;61.2;16.0;0.20;7.6;2.7;18.7;3.1;0.0;-3.6
20.01.2022 20:00;58.9;16.9;0.20;8.2;3.4;18.9;2.8;0.0;-2.9
20.01.2022 21:00;59.8;16.3;0.20;8.2;3.8;18.8;3.0;0.0;-2.2
20.01.2022 22:00;61.7;13.5;0.20;7.2;3.7;15.2;3.1;0.0;-2.4
20.01.2022 23:00;61.0;12.2;0.20;6.8;3.7;13.7;2.7;0.0;-2.9
21.01.2022 00:00;66.4;11.1;0.10;6.5;3.0;12.7;2.0;0.0;-2.8
21.01.2022 01:00;71.0;8.3;0.10;5.5;2.5;9.2;1.4;0.0;-3.3
21.01.2022 02:00;72.8;6.3;0.10;6.1;2.9;7.0;1.1;0.0;-3.0
21.01.2022 03:00;73.0;7.1;0.10;6.3;2.8;7.7;1.0;0.0;-3.1
21.01.2022 04:00;71.5;8.0;0.10;6.4;2.6;8.8;0.5;0.0;-3.2
21.01.2022 05:00;74.2;7.4;0.10;7.3;2.6;8.5;0.4;0.0;-2.9
21.01.2022 06:00;71.0;10.6;0.10;9.8;2.7;13.4;0.1;0.0;-2.6
21.01.2022 07:00;67.6;13.7;0.10;8.4;3.1;16.2;-0.2;0.0;-3.0
21.01.2022 08:00;60.8;20.1;0.20;8.4;3.4;25.0;-0.3;0.0;-2.9
21.01.2022 09:00;58.7;20.4;0.20;9.5;4.0;26.1;-0.6;0.0;9.3
21.01.2022 10:00;63.2;15.0;0.20;11.0;4.1;20.3;-0.1;0.0;127.8
21.01.2022 11:00;67.9;12.2;0.10;12.6;4.5;16.8;0.7;0.0;295.5
21.01.2022 12:00;71.1;10.8;0.10;16.0;4.8;14.9;1.5;0.0;390.4
21.01.2022 13:00;72.8;10.8;0.10;10.5;3.8;14.9;2.4;0.0;433.6
21.01.2022 14:00;74.8;11.7;0.10;10.5;3.0;16.7;3.0;0.0;421.8
21.01.2022 15:00;74.0;11.8;0.10;12.2;3.4;16.0;3.1;0.0;333.9
21.01.2022 16:00;71.8;13.0;0.20;11.4;3.6;17.0;2.9;0.0;235.1
21.01.2022 17:00;70.3;15.1;0.20;11.3;3.5;18.8;2.2;0.0;57.4
21.01.2022 18:00;65.3;17.3;0.20;8.7;3.1;22.0;1.4;0.0;1.0
21.01.2022 19:00;66.1;14.0;0.20;8.4;3.2;16.9;1.0;0.0;-3.0
21.01.2022 20:00;65.0;14.3;0.20;9.2;3.4;16.8;0.7;0.0;-3.0
21.01.2022 21:00;63.2;14.5;0.20;9.5;3.7;16.8;0.4;0.0;-2.9
21.01.2022 22:00;62.5;14.3;0.20;9.3;4.0;16.6;0.2;0.0;-2.7
21.01.2022 23:00;62.9;12.9;0.20;9.8;4.1;14.6;-0.1;0.0;-2.5
22.01.2022 00:00;57.9;20.9;0.20;9.9;4.1;28.3;0.0;0.0;-3.6
22.01.2022 01:00;51.2;27.9;0.20;8.9;4.0;36.1;-0.1;0.0;-4.3
22.01.2022 02:00;52.3;25.1;0.20;8.7;4.0;31.7;-0.2;0.0;-4.4
22.01.2022 03:00;53.4;24.3;0.20;7.6;3.7;29.3;-0.2;0.0;-4.5
22.01.2022 04:00;55.1;21.9;0.20;7.3;3.7;28.3;-0.4;0.0;-5.1
22.01.2022 05:00;57.2;12.8;0.20;7.8;4.1;14.5;-1.1;0.0;-4.9
22.01.2022 06:00;31.6;40.9;0.20;9.4;4.2;67.7;-1.1;0.0;-5.2
22.01.2022 07:00;35.5;38.5;0.20;7.9;3.8;52.4;-1.1;0.0;-5.2
22.01.2022 08:00;43.6;33.7;0.20;7.5;3.8;46.3;-0.8;0.0;-4.9
22.01.2022 09:00;33.1;44.7;0.30;9.8;4.3;64.4;-0.4;0.0;15.3
22.01.2022 10:00;37.6;40.6;0.30;9.7;4.5;63.3;0.1;0.0;69.0
22.01.2022 11:00;43.1;31.1;0.30;12.7;5.7;49.8;1.0;0.0;277.8
22.01.2022 12:00;48.4;27.6;0.20;12.5;6.1;44.5;2.8;0.0;372.4
22.01.2022 13:00;55.1;22.4;0.20;12.0;5.5;37.6;3.9;0.0;416.0
22.01.2022 14:00;58.3;20.9;0.20;11.8;5.5;32.4;4.9;0.0;406.8
22.01.2022 15:00;48.8;33.4;0.30;15.2;6.9;60.6;4.6;0.0;340.6
22.01.2022 16:00;62.6;17.5;0.20;11.2;5.3;24.1;5.6;0.0;234.4
22.01.2022 17:00;57.9;21.7;0.20;10.5;5.1;28.1;5.5;0.0;58.0
22.01.2022 18:00;52.8;31.8;0.20;10.2;4.8;41.6;4.5;0.0;-0.9
22.01.2022 19:00;49.8;32.1;0.20;12.2;5.9;43.8;4.0;0.0;-5.1
22.01.2022 20:00;46.6;34.6;0.30;15.2;7.5;51.0;3.3;0.0;-5.3
22.01.2022 21:00;40.9;39.8;0.30;15.8;8.0;57.9;2.9;0.0;-5.5
22.01.2022 22:00;32.4;46.4;0.30;16.8;9.3;69.1;2.5;0.0;-5.6
22.01.2022 23:00;30.4;45.4;0.30;19.6;10.7;59.7;2.3;0.0;-5.7
23.01.2022 00:00;30.3;40.9;0.30;15.3;8.7;48.9;1.8;0.0;-5.9
23.01.2022 01:00;33.5;33.3;0.30;13.1;8.2;39.2;1.1;0.0;-5.7
23.01.2022 02:00;22.0;44.0;0.30;14.3;9.1;55.5;0.8;0.0;-5.8
23.01.2022 03:00;36.6;28.8;0.20;12.1;7.8;33.4;0.3;0.0;-5.5
23.01.2022 04:00;45.8;23.2;0.20;11.2;7.4;27.3;0.9;0.0;-4.8
23.01.2022 05:00;18.6;45.6;0.30;11.5;7.3;59.1;0.1;0.0;-6.6
23.01.2022 06:00;4.7;57.8;0.30;12.3;7.8;115.1;-0.1;0.0;-7.0
23.01.2022 07:00;4.5;56.2;0.40;12.7;8.2;86.9;-0.4;0.0;-7.0
23.01.2022 08:00;19.3;40.9;0.40;11.4;7.4;53.1;-0.2;0.0;-5.7
23.01.2022 09:00;40.0;20.9;0.20;15.9;10.5;23.4;0.1;0.0;8.8
23.01.2022 10:00;36.4;25.4;0.30;22.4;15.0;37.3;0.8;0.0;125.5
23.01.2022 11:00;37.4;23.1;0.20;24.8;16.3;32.7;1.5;0.0;280.2
23.01.2022 12:00;40.4;21.5;0.20;25.9;16.2;31.5;2.5;0.0;374.0
23.01.2022 13:00;44.3;22.0;0.20;24.7;14.4;33.1;3.3;0.0;413.9
23.01.2022 14:00;46.8;19.7;0.20;24.2;14.4;28.9;3.1;0.0;365.7
23.01.2022 15:00;45.8;23.1;0.20;21.2;12.3;38.5;2.6;0.0;297.0
23.01.2022 16:00;47.4;17.8;0.20;21.6;12.8;25.6;3.0;0.0;228.8
23.01.2022 17:00;46.8;20.0;0.20;18.6;11.2;24.9;2.2;0.0;58.9
23.01.2022 18:00;37.5;26.6;0.20;21.7;13.9;34.7;1.8;0.0;0.7
23.01.2022 19:00;36.3;30.2;0.30;20.8;13.1;37.6;2.0;0.0;-3.4
23.01.2022 20:00;40.9;24.4;0.30;20.8;13.2;31.4;1.9;0.0;-2.9
23.01.2022 21:00;43.7;19.9;0.20;22.8;14.8;24.2;1.6;0.0;-3.2
23.01.2022 22:00;42.1;21.4;0.30;25.0;16.2;28.5;1.4;0.0;-2.5
23.01.2022 23:00;44.8;15.7;0.20;24.7;16.2;17.8;1.4;0.0;-2.7
24.01.2022 00:00;47.1;13.3;0.20;24.6;16.2;14.6;1.5;0.0;-2.8
24.01.2022 01:00;48.6;12.3;0.20;24.3;16.3;13.2;1.4;0.0;-2.6
24.01.2022 02:00;47.0;12.9;0.20;27.0;17.9;13.6;1.3;0.0;-2.7
24.01.2022 03:00;46.2;12.1;0.20;27.4;18.4;12.6;1.3;0.0;-2.8
24.01.2022 04:00;47.8;11.4;0.20;28.1;18.8;11.9;1.2;0.0;-2.8
24.01.2022 05:00;47.2;12.0;0.20;27.9;19.1;12.7;1.1;0.0;-3.2
24.01.2022 06:00;38.0;21.7;0.20;28.9;19.7;30.2;1.2;0.0;-3.6
24.01.2022 07:00;32.6;30.4;0.30;30.6;20.6;55.1;1.0;0.0;-4.0
24.01.2022 08:00;26.4;35.9;0.30;32.5;21.6;53.6;1.2;0.0;-3.5
24.01.2022 09:00;27.8;33.9;0.30;31.8;21.5;42.8;1.4;0.0;8.9
24.01.2022 10:00;29.8;32.7;0.20;31.7;20.3;44.3;1.1;0.0;59.1
24.01.2022 11:00;31.9;33.3;0.20;35.7;20.3;52.2;1.4;0.0;162.6
24.01.2022 12:00;30.0;40.0;0.30;42.0;21.7;74.6;2.2;0.0;239.1
24.01.2022 13:00;37.9;29.0;0.30;38.9;22.3;51.9;2.9;0.0;398.1
24.01.2022 14:00;34.8;36.9;0.30;37.5;22.0;69.1;3.5;0.0;400.3
24.01.2022 15:00;35.2;39.0;0.30;38.1;22.2;77.9;3.6;0.0;333.0
24.01.2022 16:00;32.9;41.9;0.40;36.9;22.1;76.6;3.9;0.0;226.4
24.01.2022 17:00;24.2;53.5;0.50;40.8;22.5;112.9;3.6;0.0;65.2
24.01.2022 18:00;20.0;54.3;0.40;36.0;22.1;86.1;3.0;0.0;-0.6
24.01.2022 19:00;12.8;60.6;0.50;35.3;22.5;98.0;2.3;0.0;-5.7
24.01.2022 20:00;4.2;64.6;0.50;35.8;22.1;139.8;1.8;0.0;-5.3
24.01.2022 21:00;1.9;63.1;0.60;36.1;22.8;151.4;1.5;0.0;-5.8
24.01.2022 22:00;2.7;56.2;0.60;36.9;24.0;117.6;1.2;0.0;-5.9
24.01.2022 23:00;1.9;54.6;0.50;36.6;24.2;100.7;0.7;0.0;-6.5
25.01.2022 00:00;13.2;41.1;0.40;37.7;25.5;55.9;1.0;0.0;-5.4
25.01.2022 01:00;19.8;31.2;0.30;36.9;25.9;35.3;0.8;0.0;-4.8
25.01.2022 02:00;20.6;28.4;0.30;38.0;26.5;30.4;0.8;0.0;-3.7
25.01.2022 03:00;24.8;24.0;0.20;39.4;27.8;25.0;1.1;0.0;-3.6
25.01.2022 04:00;24.8;23.5;0.30;40.3;28.3;27.7;1.0;0.0;-3.9
